name_1,name_2,name_3,real_error,null_mean,null_std,z_score,ratio
circumradius,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,0.012916300735149261,0.18371704291476906,0.10938894514572245,1.5614077085402702,0.07030540297310063
dist_circumcenter__steiner_focus_2,dist_incenter__orthocenter,perimeter,0.006425595702997987,0.09125417226781674,0.012974030015962496,6.538336697267586,0.07041426757058152
dist_centroid__incenter,dist_centroid__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.01894584721033158,0.2686893724633595,0.05667881374053796,4.406294147162183,0.07051208254585944
circumradius,dist_centroid__orthocenter,dist_circumcenter__orthocenter,0.012008210329886814,0.1687061899602488,0.02573446895904297,6.089031014385827,0.07117824386121359
dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,semiperimeter,0.011372547329408093,0.1593362680544878,0.06023040231707143,2.456628463913507,0.07137450542973087
circumradius,dist_orthocenter__steiner_focus_2,inradius,0.008298038548531103,0.11589586685700493,0.03899172693115984,2.7595040480879063,0.07159908954103963
circumradius,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,0.006395850384212215,0.08884726358968272,0.006893596054977104,11.960580885203079,0.07198702723980038
dist_centroid__circumcenter,dist_orthocenter__steiner_focus_1,semiperimeter,0.0109489209504239,0.15072340668768894,0.04429371013034005,3.1556283121454554,0.07264247266591412
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,inradius,0.009780076851745511,0.13378489624154047,0.01971382052258074,6.290247963237594,0.07310299687408793
dist_circumcenter__incenter,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,0.006414506612429144,0.08770769667156918,0.01989466722870314,4.086179935789719,0.07313504807279284
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,0.007319184073909344,0.09997281789611945,0.02425388044478894,3.8201571098334153,0.07321174123064751
dist_centroid__steiner_focus_1,inradius,semiperimeter,0.02257829022023235,0.30834139680950573,0.030796187113674326,9.279171656363491,0.07322497223485464
area,dist_centroid__circumcenter,dist_circumcenter__steiner_focus_2,0.009768461062785977,0.13340109006705378,0.049175415561866505,2.514114575172798,0.07322624618641332
dist_centroid__steiner_focus_1,dist_orthocenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,0.008226893477894872,0.11229556948094943,0.016735162541224872,6.218563802215548,0.07326106912250475
dist_steiner_focus_1__steiner_focus_2,perimeter,semiperimeter,0.024397055333059577,0.33229588987617686,0.021109203436859392,14.585999678485555,0.07341967227506374
dist_incenter__steiner_focus_1,perimeter,semiperimeter,0.021119395289244912,0.28740070455719396,0.06402495244800033,4.159023928744296,0.07348414584363715
dist_centroid__circumcenter,dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,0.007255571009576738,0.09873313390229531,0.02603005955683414,3.5143047864714285,0.07348668803278069
dist_centroid__steiner_focus_1,inradius,perimeter,0.024088845239956497,0.327591813911932,0.02318569265739695,13.090097119662659,0.0735331110759453
circumradius,dist_centroid__circumcenter,perimeter,0.007881786462610679,0.10715551315721432,0.0144116464510135,6.888437558612342,0.07355465183622269
inradius,perimeter,semiperimeter,0.024092091222338824,0.326907427778002,0.01504450180731029,20.127973689931153,0.07369698322884057
dist_centroid__orthocenter,dist_orthocenter__steiner_focus_1,perimeter,0.00790747638289893,0.1059333340592934,0.020577431846043284,4.763755672224145,0.07464578032135691
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_1,0.00759230412713345,0.10111339167548472,0.033284605856425245,2.8097399726395738,0.07508702854613301
dist_circumcenter__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,0.006177366115154311,0.08190665303139731,0.014390391042971332,5.2624898579966874,0.0754195890874254
circumradius,dist_centroid__orthocenter,dist_incenter__steiner_focus_2,0.007143920880038322,0.09434090162866564,0.028471061123121796,3.0626529995333853,0.07572453471090879
circumradius,dist_centroid__orthocenter,dist_steiner_focus_1__steiner_focus_2,0.006681896036512046,0.087439994958325,0.04450175031444158,1.8147173617035366,0.07641693071570649
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,dist_incenter__orthocenter,0.005505612357993464,0.07168482831669223,0.012974022467723712,5.100901907896102,0.0768030347184559
area,dist_centroid__incenter,inradius,0.020228945502956584,0.2606358348928805,0.0555806012537013,4.325374032795559,0.07761383046682947
circumradius,dist_centroid__incenter,dist_circumcenter__steiner_focus_2,0.009468820535639943,0.12140634192660467,0.05355300168445472,2.0902193690378663,0.07799279992608829
dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,perimeter,0.009716791833886783,0.1244544420976984,0.06906379461932191,1.661328499197633,0.0780750905319954
dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,0.01589158073611023,0.20277686347789906,0.14774748465337217,1.2648965441289046,0.07836979260625695
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,0.009350529174233188,0.11906831830418052,0.019682696025136368,5.5743272664389565,0.0785307906201014
area,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,0.01681742050739452,0.21289788378223007,0.08627019138403226,2.27286459122343,0.07899289654093883
dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,inradius,0.02322581022793847,0.29394654702828205,0.15215901741527052,1.7791961422930058,0.07901372022479924
dist_centroid__orthocenter,dist_centroid__steiner_focus_1,dist_incenter__orthocenter,0.015242266428673195,0.19218751770513853,0.08900341165210787,1.9880726816192191,0.07930934646889225
circumradius,dist_centroid__orthocenter,perimeter,0.010013676838057109,0.12614720547590105,0.06375903810468943,1.821444176230482,0.07938088521485405
dist_centroid__orthocenter,dist_incenter__steiner_focus_1,inradius,0.01762709080294813,0.22193795875112773,0.08460860353951592,2.414776505001143,0.07942350602005148
dist_centroid__incenter,dist_circumcenter__steiner_focus_2,inradius,0.020587346522206198,0.2587925863079851,0.1268531937594346,1.8778024638269113,0.07955153127031821
circumradius,dist_centroid__circumcenter,dist_centroid__orthocenter,0.006741851102793703,0.08456721242715083,0.025491284560089197,3.0530184205077506,0.07972180836161971
circumradius,dist_centroid__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.021237226293245946,0.2656326524998251,0.05905626375797414,4.13834893463912,0.07994960744993475
dist_centroid__incenter,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,0.019383371207421854,0.23967184778715755,0.10981921743482481,2.0059191981628524,0.08087462664632772
circumradius,dist_centroid__circumcenter,dist_centroid__steiner_focus_2,0.014130926429227775,0.17267027727240988,0.09525410864705187,1.6643833331181868,0.08183763096027463
dist_centroid__incenter,dist_centroid__orthocenter,dist_orthocenter__steiner_focus_1,0.02075333588620138,0.2528086936569764,0.2360514275717894,0.9830711898584088,0.08209106888689736
dist_centroid__steiner_focus_1,dist_centroid__steiner_focus_2,dist_circumcenter__steiner_focus_1,0.01633047116115305,0.19745711568412258,0.08136582232436301,2.2260777234071605,0.08270388790281602
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_2,perimeter,0.008691515348234577,0.10507941633484418,0.015004767868898981,6.423818204238727,0.08271377641210292
dist_centroid__circumcenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,0.0068423894732084645,0.0826777022982212,0.028489577775924414,2.661861590981479,0.08275979233829865
dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.009572601146032204,0.1154541943529661,0.013803559503219204,7.670600701380008,0.08291254553097384
dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,perimeter,0.008403617645834407,0.10088971392476857,0.032382521258397176,2.856049890029839,0.08329508845768772
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_1,0.009825430965772928,0.11789342390453848,0.025892333139993617,4.173744882489651,0.08334163722082452
circumradius,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.015657121853770394,0.18780048905092725,0.11030828387726671,1.5605660893853655,0.08337103877042906
circumradius,dist_circumcenter__steiner_focus_2,perimeter,0.009125880635646514,0.10890264246412455,0.014983992757511127,6.6588901531911295,0.08379852342566273
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,0.013528738609990253,0.16135724823605882,0.03666621135898343,4.031736690184374,0.08384338948442081
dist_incenter__orthocenter,inradius,perimeter,0.021665672545745692,0.25770972022623617,0.08239889496833117,2.864650645754541,0.08407006350682467
area,dist_centroid__steiner_focus_1,perimeter,0.024371191755961513,0.2875925084475442,0.08289716185085,3.175275375110851,0.08474209529142421
dist_centroid__steiner_focus_1,dist_incenter__orthocenter,inradius,0.02520034216585883,0.29684442987180676,0.1216219483435746,2.233512054407893,0.08489410489104236
circumradius,dist_circumcenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,0.013644442932371477,0.16057605246685083,0.11549364721420308,1.2722051219143604,0.0849718418329422
area,dist_circumcenter__incenter,dist_circumcenter__orthocenter,0.011929700026551096,0.14004046272661666,0.0164025717830918,7.810407074829904,0.08518752219378156
dist_centroid__orthocenter,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,0.011398136823980911,0.13373948490693358,0.03241095979808084,3.774690686272021,0.08522641486104593
dist_centroid__steiner_focus_1,dist_orthocenter__steiner_focus_2,inradius,0.021822059992137897,0.2555216410981334,0.10794830684858696,2.1649212287673287,0.08540200312723065
circumradius,dist_centroid__circumcenter,dist_circumcenter__incenter,0.008601659093737921,0.10068709919589236,0.04805418294658014,1.9162835461071523,0.0854296048096779
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,0.01271787484678827,0.14797758616944487,0.035853304021955704,3.772587074257558,0.08594460266587535
dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,perimeter,0.013412097709567392,0.15559225610380148,0.08413302796424611,1.6899446250128567,0.0862002907176799
dist_centroid__steiner_focus_2,dist_incenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,0.01138727218795533,0.13139413753555215,0.011594463709056427,10.350359305869365,0.0866649943561919
dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,inradius,0.01817775073385987,0.20956049427257217,0.09521321044856498,2.01004401213946,0.08674225930301703
dist_circumcenter__steiner_focus_2,perimeter,semiperimeter,0.024618033469406008,0.2830579388648312,0.12780216711178577,2.022187191625424,0.08697171175672931
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.0100066574794178,0.1139856981088994,0.019892568011342513,5.22702954038885,0.08778871073682999
dist_centroid__incenter,dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_2,0.011571856942046125,0.13137992898493522,0.017882173506080973,6.6998607301370505,0.08807933625366034
circumradius,dist_centroid__circumcenter,inradius,0.00775680955258309,0.08792889932035806,0.010034160543752326,7.989914992708917,0.08821683897488714
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,inradius,0.0197110977877913,0.22165661899648628,0.13934110923881812,1.4492888876216603,0.08892627649483259
dist_centroid__orthocenter,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.007093501217306529,0.0794602646485305,0.03624231321748119,1.9967479171919535,0.0892710494821856
dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_1,0.019043647219340442,0.21303862329493084,0.12810753919242018,1.5143135001930366,0.08939058526010282
dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,0.011975469443238101,0.13352692628022295,0.010597492731310694,11.4698315836402,0.08968580178432388
circumradius,dist_centroid__orthocenter,dist_centroid__steiner_focus_2,0.013078715627089498,0.14439490131898083,0.062057632622682865,2.1160360159129494,0.09057602108953614
area,inradius,semiperimeter,0.028799850713044306,0.31745040560777116,0.051895561972274885,5.562143349539945,0.09072236231012486
circumradius,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,0.010786024543392218,0.11843509372880051,0.028348754560315173,3.797312116705965,0.0910711867893707
circumradius,dist_centroid__incenter,dist_orthocenter__steiner_focus_2,0.012578131894727847,0.13751660777856792,0.0039237656290459786,31.841472630009637,0.09146627522241833
dist_circumcenter__incenter,dist_orthocenter__steiner_focus_1,perimeter,0.005179441230849549,0.05651407648889578,0.012277935363634342,4.181047850283753,0.09164869272644376
area,dist_incenter__steiner_focus_1,inradius,0.027051491787117094,0.2921625310377692,0.08664641820980305,3.0596883832949695,0.09259055803983306
area,dist_circumcenter__incenter,inradius,0.021175708911203857,0.2283561097958704,0.1487077134998659,1.3932054767613207,0.09273108098632883
area,dist_incenter__steiner_focus_2,inradius,0.020105934257225955,0.21660881542644442,0.036183256240436154,5.430768305192474,0.09282140349478753
area,dist_centroid__steiner_focus_2,semiperimeter,0.02856598926164015,0.3066635526143846,0.05731877904943151,4.8517705360212595,0.09315091088623947
area,dist_centroid__steiner_focus_2,perimeter,0.02455642009757433,0.2636111679698227,0.07339745160645893,3.2569897542765873,0.09315394445043187
circumradius,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,0.009090286310215296,0.09669716546005973,0.03540111117969502,2.474692918681406,0.09400778468496052
dist_steiner_focus_1__steiner_focus_2,inradius,perimeter,0.03225377419699889,0.3425850215876253,0.019391385632034516,16.003562266224034,0.09414823230603245
dist_centroid__circumcenter,dist_orthocenter__steiner_focus_1,perimeter,0.013600431121377512,0.14382446778776573,0.028120559632178837,4.630919098685739,0.0945627077963324
dist_centroid__circumcenter,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,0.013135854282206304,0.13819850066431186,0.05497688440819296,2.274822368134561,0.09505062803911074
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,0.01200896768302008,0.1256555943757627,0.02952522170636708,3.849137114802253,0.09557049761834122
circumradius,dist_circumcenter__incenter,dist_steiner_focus_1__steiner_focus_2,0.011353345764292899,0.11878562414300826,0.03162324654441466,3.3972564527120066,0.09557844938057816
dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,0.012354306113780869,0.1281778933908458,0.025399001244498707,4.560163061614547,0.09638406270346138
area,dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,0.01402850909539092,0.14430389714107608,0.032418950237375115,4.018494957171484,0.09721503974127742
circumradius,dist_circumcenter__incenter,dist_orthocenter__steiner_focus_2,0.010926071579771053,0.11145837218459792,0.00459820058589144,21.863400416521188,0.09802827159251203
dist_centroid__orthocenter,dist_incenter__steiner_focus_2,inradius,0.023664927201603212,0.24116940916160334,0.06868668463650843,3.166617854843905,0.09812574191673606
dist_centroid__circumcenter,dist_incenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,0.009913315086856866,0.10087339818365389,0.02176934153854622,4.178357114556596,0.09827482037244659
area,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,0.015399232651492385,0.15641787701423765,0.061414020275994505,2.296196271291274,0.09844931375772795
dist_centroid__steiner_focus_2,dist_circumcenter__incenter,dist_steiner_focus_1__steiner_focus_2,0.016462028987646746,0.1664314510348983,0.04109899816471229,3.6489799932888802,0.09891176748915621
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_2,0.01586313062821774,0.16020089528499848,0.08917484754297307,1.618592782984292,0.09902023705920697
dist_centroid__incenter,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_1,0.007735962652832745,0.07804936777762168,0.021413013654526462,3.2836762848617296,0.0991162756740587
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,0.018520196108749033,0.18678188657267,0.08880904294413063,1.89464591539145,0.09915413345792233
dist_incenter__orthocenter,dist_incenter__steiner_focus_2,inradius,0.024580220526162967,0.2475874781706652,0.10408115740533166,2.1426285333859907,0.09927893247177673
circumradius,dist_centroid__circumcenter,dist_incenter__orthocenter,0.013426224426368948,0.13504926279484103,0.09814117431844908,1.2392661817335595,0.09941723596644349
circumradius,dist_circumcenter__orthocenter,dist_incenter__steiner_focus_2,0.01592775718920487,0.15993097420215957,0.07543360334934654,1.9090062070354772,0.09959144730195607
dist_centroid__incenter,dist_orthocenter__steiner_focus_1,inradius,0.020809965815084014,0.20874269689916494,0.10295348971294757,1.8254138991118263,0.09969194670861446
area,dist_centroid__orthocenter,dist_incenter__orthocenter,0.01538684883638962,0.15316899119594182,0.10936960006654133,1.2597846410311864,0.10045668327674728
dist_centroid__incenter,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,0.013024410256771889,0.1294665249998687,0.026444414088234468,4.403278301216123,0.10060060125028535
circumradius,dist_centroid__circumcenter,dist_centroid__steiner_focus_1,0.010837813476331016,0.10717828524602692,0.009325153812544843,10.331247473912121,0.10111948937653649
area,dist_incenter__orthocenter,inradius,0.02120719857978261,0.20946059015267238,0.12766078310190812,1.4746376059953525,0.10124672409413643
dist_centroid__incenter,dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,0.007912349947789004,0.0774167608598924,0.013907045197508978,4.997784211167516,0.10220461124831415
area,circumradius,inradius,0.013835078063929742,0.13523415772875735,0.0014917268843660698,81.38157255000324,0.10230461220958033
dist_centroid__circumcenter,dist_incenter__steiner_focus_2,inradius,0.025717715345949185,0.2510133775375963,0.12289286390575335,1.833268873646126,0.10245555674456927
dist_circumcenter__incenter,dist_incenter__steiner_focus_2,inradius,0.0251866936475129,0.2402162480015715,0.1501266078933699,1.4323214077199902,0.10485008344376492
area,dist_centroid__incenter,dist_circumcenter__orthocenter,0.02776429168212962,0.26388934112058277,0.1443553325102181,1.6357210040837196,0.10521187238647461
dist_incenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,perimeter,0.01413154364925071,0.133900557251898,0.016998599503158428,7.045816543909608,0.10553760148037322
dist_circumcenter__incenter,dist_circumcenter__orthocenter,dist_orthocenter__steiner_focus_1,0.03501652244506564,0.32873078360179014,0.14075114549804774,2.086762847417099,0.10652036314153984
area,dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,0.009058113329655414,0.0848992613740583,0.020262749053702844,3.7428854220816388,0.10669248687272087
dist_centroid__orthocenter,dist_orthocenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,0.022137141648754938,0.20704742746514473,0.0861551407426128,2.1462478526824826,0.10691821637089212
dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_2,inradius,0.021229418254437207,0.19643783459631237,0.0777649674693124,2.2530507250712333,0.10807194193554676
dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,0.009632236098992058,0.08813003252554642,0.009730080366671535,8.067538341762626,0.10929572840223273
dist_incenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,inradius,0.02820681757479649,0.2573481321468866,0.13895166155874403,1.6490721449575254,0.10960568215314219
dist_circumcenter__steiner_focus_1,dist_incenter__orthocenter,dist_incenter__steiner_focus_1,0.01424066591255737,0.12992265536721995,0.012952918231943543,8.93095960178117,0.10960879665141413
area,dist_circumcenter__incenter,dist_steiner_focus_1__steiner_focus_2,0.033503403252361674,0.3034435843419003,0.10334975857514898,2.611909159838591,0.1104106495611792
area,circumradius,dist_circumcenter__steiner_focus_2,0.021495194522475416,0.19389842664746074,0.10662714086910724,1.6168794428861515,0.11085801413725352
dist_centroid__circumcenter,dist_circumcenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,0.021385305282753668,0.19138537389276036,0.134851362205108,1.2606477667718161,0.11173949632502518
dist_centroid__orthocenter,dist_centroid__steiner_focus_1,dist_centroid__steiner_focus_2,0.014145112385164098,0.12542517258618063,0.023170374968214988,4.80268706715666,0.11277730054901762
dist_incenter__orthocenter,dist_orthocenter__steiner_focus_2,inradius,0.012835239961954958,0.11364555148511553,0.025790221801906876,3.908857872471142,0.11294098004034962
circumradius,dist_centroid__circumcenter,dist_incenter__steiner_focus_1,0.013810221377828115,0.12086561331537914,0.01710464337592883,6.258849692721969,0.11426096305648648
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_2,0.012539232776250797,0.10973788789352483,0.018154258510271956,5.354041590973135,0.1142653008632462
dist_centroid__circumcenter,dist_centroid__steiner_focus_2,inradius,0.01573473976325826,0.13690613168490495,0.021636070721086788,5.600434269405097,0.11493086226022663
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_2,semiperimeter,0.011688168347582305,0.10132310437126961,0.014104368991098489,6.3551184799729405,0.11535541099051157
area,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_2,0.023800557039884304,0.206100174115482,0.11453703302286204,1.5916216114940747,0.1154805285440874
dist_circumcenter__steiner_focus_1,perimeter,semiperimeter,0.01671823761897797,0.14382258808725917,0.043406228772968965,2.9282514067988985,0.1162420857621807
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,semiperimeter,0.012326004557775362,0.10569354197283252,0.0402461311372256,2.3199133625218695,0.11662022416604828
dist_circumcenter__incenter,dist_orthocenter__steiner_focus_2,inradius,0.016139303145505764,0.13733836415486855,0.028416656079748803,4.265071184633,0.11751489283290431
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,0.010079332983147678,0.08576002595884641,0.013172251143447977,5.745463865782968,0.11752950014246076
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,dist_incenter__orthocenter,0.013331149802681333,0.11051127550547198,0.031095432466849406,3.1252218732250663,0.12063158027726538
dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,0.01617483657268345,0.13383703340468833,0.04778308671147661,2.4624235253463564,0.12085471532961252
dist_centroid__circumcenter,dist_centroid__orthocenter,dist_incenter__steiner_focus_1,0.013688375080120944,0.11310558794575105,0.017664139250179067,5.628194584382157,0.12102297798660763
area,dist_centroid__orthocenter,inradius,0.0263189940719365,0.21508164512785233,0.10329731433436685,1.8273723017125412,0.12236745751266472
area,circumradius,dist_orthocenter__steiner_focus_1,0.03943570775642776,0.31991031799963043,0.15637723309841808,1.7935770104506343,0.12327113424479581
dist_centroid__orthocenter,dist_centroid__steiner_focus_2,inradius,0.02164947895278087,0.17482389200571272,0.07119041505791358,2.1516156764688628,0.12383592828418116
circumradius,dist_centroid__incenter,dist_orthocenter__steiner_focus_1,0.015587892394444367,0.12584953403238822,0.049507322106030184,2.2271784646682304,0.12386134374111166
area,dist_centroid__circumcenter,dist_orthocenter__steiner_focus_2,0.01246766638791942,0.0999776749119372,0.007552577529226795,11.58677394377926,0.12470450426959066
dist_circumcenter__incenter,dist_steiner_focus_1__steiner_focus_2,inradius,0.02113215130786945,0.16931177348738732,0.10071151663275375,1.4713274820382,0.12481206045274616
area,dist_circumcenter__steiner_focus_2,dist_orthocenter__steiner_focus_2,0.01524102978355807,0.12196698059224324,0.036893571368826324,2.8928061678210035,0.12496029424973203
dist_centroid__circumcenter,dist_centroid__incenter,dist_incenter__orthocenter,0.013553353273760302,0.10829453668918763,0.019859607594787842,4.77054659631302,0.12515269641588023
dist_centroid__steiner_focus_1,dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_2,0.013664138090256923,0.10904636757303869,0.03455761210943859,2.7600931794917156,0.12530576115802072
dist_centroid__orthocenter,inradius,semiperimeter,0.03490934109667794,0.27672922627415175,0.11092299766414704,2.1800698707192963,0.12614981643497875
circumradius,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,0.011297937296834532,0.08941538995302396,0.008809504004400337,8.867406452981898,0.12635338617625125
dist_orthocenter__steiner_focus_2,inradius,semiperimeter,0.028763433161594396,0.22693077795567662,0.07815247610109291,2.535650240150369,0.12674981076040895
dist_orthocenter__steiner_focus_2,dist_steiner_focus_1__steiner_focus_2,perimeter,0.07174163252400328,0.5655583866617018,0.28710410838498907,1.7199919461811406,0.12685097456952177
dist_circumcenter__incenter,dist_circumcenter__steiner_focus_2,perimeter,0.01487355741415145,0.11674827729715502,0.025286493139427824,4.028819627983763,0.12739851720719048
area,dist_circumcenter__steiner_focus_2,dist_incenter__steiner_focus_1,0.026279293455381006,0.2043585442250789,0.1102075512381823,1.615853439886621,0.12859405294273968
dist_circumcenter__incenter,dist_circumcenter__orthocenter,dist_steiner_focus_1__steiner_focus_2,0.04100009792299734,0.3187401111006201,0.13907054078870343,1.997116079383099,0.128631748860922
dist_centroid__orthocenter,dist_circumcenter__incenter,dist_orthocenter__steiner_focus_1,0.02103939741324353,0.16322084558362723,0.08057617659826259,1.7645593793718113,0.12890141169170616
dist_centroid__steiner_focus_1,dist_circumcenter__incenter,dist_orthocenter__steiner_focus_2,0.01979252189697683,0.15274787915758178,0.0545792267284329,2.4360066133245932,0.12957641052782112
area,dist_centroid__steiner_focus_1,dist_circumcenter__steiner_focus_2,0.015887653636428443,0.12201904533294684,0.033659668373131994,3.1530730047606528,0.13020634273179774
circumradius,dist_centroid__steiner_focus_1,dist_circumcenter__incenter,0.032468297760274926,0.2492365060318756,0.1271362419739291,1.705007202557173,0.1302710356408321
dist_circumcenter__incenter,dist_incenter__orthocenter,perimeter,0.024623649681105687,0.18876718987441668,0.018909978495844137,8.68026054230495,0.1304445422824133
dist_centroid__incenter,dist_centroid__steiner_focus_1,semiperimeter,0.04293687151963391,0.32874208491654694,0.01717958837452654,16.636324873807673,0.13060959788745538
dist_centroid__orthocenter,dist_centroid__steiner_focus_1,dist_steiner_focus_1__steiner_focus_2,0.02292029012179928,0.1754400270557185,0.04230816921987949,3.6049713269619392,0.1306445883898545
dist_circumcenter__incenter,dist_incenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,0.02857842700123815,0.21781896203266546,0.12055092479323254,1.569797455772408,0.13120265900887157
area,dist_centroid__steiner_focus_1,inradius,0.037643910089164144,0.28688623983102485,0.0484857067988682,5.140532049492135,0.13121546056491346
dist_centroid__orthocenter,dist_circumcenter__steiner_focus_1,dist_incenter__steiner_focus_2,0.016377424827625626,0.12479749434760135,0.026799612102507923,4.0455835370031235,0.13123200039585095
dist_centroid__circumcenter,dist_centroid__steiner_focus_1,inradius,0.015929355457759357,0.12128151790002574,0.013277757594195071,7.934484546421115,0.13134198626117274
dist_circumcenter__incenter,dist_steiner_focus_1__steiner_focus_2,perimeter,0.03054843546561669,0.23104432030291755,0.14968621533991364,1.3394412062727787,0.1322189414808607
dist_centroid__circumcenter,dist_orthocenter__steiner_focus_2,semiperimeter,0.014836247780062272,0.11187203328926561,0.009902991043902933,9.79863407722117,0.13261802207259824
dist_centroid__steiner_focus_2,dist_circumcenter__orthocenter,dist_circumcenter__steiner_focus_2,0.010383090106899352,0.07811864545414088,0.03155117704771127,2.1468471760914882,0.13291436438173634
dist_centroid__steiner_focus_2,dist_circumcenter__incenter,inradius,0.024713376976001542,0.18564286036236685,0.11059426058347506,1.455134132072775,0.13312322880482502
dist_centroid__circumcenter,dist_circumcenter__steiner_focus_1,dist_orthocenter__steiner_focus_1,0.011018779376232296,0.08237342700894053,0.02111307417968468,3.379642728739463,0.1337661886403774
area,dist_centroid__steiner_focus_2,dist_orthocenter__steiner_focus_1,0.021237708533576316,0.15863841377249863,0.0865752706360608,1.5870664247359734,0.13387494257244056
dist_centroid__incenter,dist_steiner_focus_1__steiner_focus_2,perimeter,0.04885981149829231,0.36101714582055444,0.005878316334583553,53.10318746981431,0.13533931023480628
dist_circumcenter__steiner_focus_2,inradius,semiperimeter,0.03955366063631147,0.2888812814251832,0.26987896046200505,0.9238497894094763,0.1369201231771585
